index,raw_response
4847,"NO — this is an ophthalmic imaging report of retained intraocular perfluorocarbon surgical liquids (e.g., tamponade agents) using OCT, not a study of PFOA/PFOS (C8) exposures or immune/toxic effects."
4848,"YES — Animal study exposing juvenile chickens to PFOS, PFOA (and PFDA) that assesses biochemical responses, tissue accumulation, histology and toxicity-related endpoints (body/organ weights and plasma biochemistry)."
4849,"YES — This study investigates PFOA, PFOS and related perfluoroalkyl acids' toxic/endocrine-disrupting (estrogen-like) effects using in vivo (juvenile rainbow trout), in vitro (human and trout ER), and in silico methods."
4850,"NO — This is a chemical synthesis/compound-focused paper on hexafluoroacetone derivatives, not a study of PFOA/PFOS (or listed analogues) exposure or immunotoxicity/toxicological outcomes."
4851,"NO — This paper addresses perfluorocarbon (PFC) emulsions/blood substitutes and their macrophage-related effects, not exposure to PFOA, PFOS, or any of the listed perfluoroalkyl analogues."
4852,"YES — Animal study administering PFOA (perfluorooctanoic acid) (and PFDA) to rats that characterizes hepatic toxicity (peroxisome proliferation, enzyme changes, lipid/cholesterol accumulation), so it meets the exposure and toxicity inclusion criteria."
4853,"YES — This is a toxicity study of perfluorobutane sulfonate (PFBS), a perfluoroalkyl sulfonate related to PFOS, reporting acute and chronic effects (including reproductive outcomes) in avian species."
4854,"NO — The study examines a perfluorocarbon blood substitute (a different class of perfluorinated liquids) rather than PFOA, PFOS, or any of the listed C8 analogues, so it does not meet the exposure criteria despite addressing macrophage cytotoxicity."
4855,"NO — This methods paper uses perfluorocarbon tracer gases (hexafluorotoluene, octafluorobenzene) to measure ventilation and VOCs and does not study PFOA/PFOS (C8) or immune/toxic effects in humans, animals, or in vitro."
4856,"YES — This letter concerns PFOA and the derivation of a drinking-water equivalent level based on toxicological evidence, so it is relevant to PFOA toxicity/exposure assessment (though it may be a commentary rather than original research)."
4857,"NO — This is an imaging study using perfluorocarbon emulsions as ultrasound contrast agents (not clearly PFOA/PFOS/C8 exposures) and assesses acoustic targeting/echogenicity in vitro and in vivo rather than immunotoxicity, toxicity, or immune-related health outcomes."
4858,"NO — Materials-science study of fluorinated diblock copolymers (perfluoroalkyl methacrylate monomers) focused on self-assembly and simulation, not PFOA/PFOS (C8) exposure or any immunotoxicity/toxicity or immune-related health outcomes."
4859,"NO — this study examines the vascular effects of a perfluorocarbon emulsion (FC‑43/perfluorotributylamine) and identifies Pluronic F‑68 and hydroxyethylstarch as responsible for inhibiting vasoactive agents, but it does not involve PFOA/PFOS (or the listed C8 analogues) nor report immunotoxicity or immune-related health outcomes."
4860,"YES — The record reports in vitro effects of a perfluorochemical emulsion on human albumin ligand binding (possible relevance to perfluorinated compound toxicokinetics), but the specific chemicals are not identified as PFOA/PFOS or listed analogues, so relevance is unclear."
4861,"YES — In vitro study of perfluorocarboxylic acids (C8–C11, including perfluorooctanoic acid/PFOA) binding to serum albumin, a toxicokinetic/bioaccumulation mechanism relevant to PFCA toxicity."
4862,"NO — This human biomonitoring/exposure-pathways study measures PFOA/PFOS concentrations and sources but does not assess toxicity, immunotoxicity, or immune-related health effects."
4863,"NO — The record is a review of protein bioseparation techniques and does not mention PFOA, PFOS, their analogues, or any immunotoxicity/toxicity outcomes."
4864,"NO — This study examines a perflubron (perfluorocarbon) emulsion's effects on intraoperative mixed venous oxygen tension and hemodynamics, not exposure to PFOA/PFOS (or listed analogues) nor immunotoxicity or immune-related outcomes."
4865,"YES

Human cross-sectional study measuring PFOS and PFOA (and other PFCs) in children's blood and reporting adverse neurobehavioral effects (impaired response inhibition), meeting the exposure and toxicity criteria."
4866,NO — this is a physical chemistry study of peptide collisions with perfluorinated self-assembled monolayer surfaces and does not investigate PFOA/PFOS (or their analogues) exposure or any toxicology/immunotoxicity/immune-related outcomes.
4867,"NO — This is an environmental monitoring study measuring PFAS (including PFOS and PFOA) in raw and treated drinking water and does not report any human/animal/in vitro research on toxicity, immunotoxicity, or immune-related health effects."
4868,"NO — This study examines gentamicin delivery via perfluorochemical liquid ventilation in lambs and does not report exposure to PFOA, PFOS, or the listed analogue chemicals nor address immunotoxicity."
4869,NO — This is a regulatory/efficacy guidance on hemoglobin- and perfluorocarbon-based oxygen carriers and does not report research on exposure to PFOA/PFOS (or listed analogues) or on immunotoxicity/immune-related health effects.
4870,NO — This is an engineering study comparing oxygen-supply methods for cell culture (using perfluorocarbon as an oxygen carrier) and does not investigate PFOA/PFOS (or listed analogues) exposures or any immunotoxicity/toxicity outcomes.
4871,"YES — Animal study assessing effects of perfluorocarbons (vaporized perfluorohexane and perfluorooctane used for partial liquid ventilation) on lung injury and histologic damage, i.e., toxicity outcomes."
4872,NO — This report describes a surgical hypertensive gas (perfluorocarbon) technique for enucleation of choroidal melanoma and does not study exposure to PFOA/PFOS (or listed analogues) nor any immunotoxicity or immune-related health effects.
4873,"NO — analytical study characterizing PFCA/PFOA isomer profiles in polar bear livers (source and occurrence), not investigating toxicity, immunotoxicity, or immune-related health effects."
4874,"NO — This is a physical chemistry study of mixed monolayers of perfluorocarboxylic acids (C10–C18) characterizing surface/structural properties, and does not investigate PFOA/PFOS exposures, toxicity, immunotoxicity, or immune-related health effects."
4875,"NO — This is a synthetic organic chemistry study on perfluoroalkyl-substituted chromenes and their reactions, not research on PFOA/PFOS (C8) exposure or any immunotoxicity/toxicity/immune-related health effects."
4876,"NO — The paper mentions adding perfluorooctanoic acid as a MALDI matrix additive in a proteomics/microfluidics methods study, but it does not investigate toxicity, immunotoxicity, or immune-related health effects."
4877,"NO — This is an environmental atmospheric-transport/modeling study of PFOA emissions and fate, not a human, animal, or in vitro study of toxicity, immunotoxicity, or immune-related health effects."
4878,"NO — Although the paper examines perfluorooctanoic acid in self-assembled monolayers using NMR/FTIR, it is a materials/physical-chemistry study of bonding and dynamics and does not investigate immunotoxicity, toxicity, or immune-related health effects."
4879,"NO — This is a physical chemistry/mass-spectrometry study of ion-surface collisions with a perfluorinated polyether (PFPE) liquid surface and does not study PFOA/PFOS (or listed analogues), nor does it address immunotoxicity, toxicity, or immune-related health effects."
4880,"YES — The study reports intranasal exposure of sheep to an aerosolized perfluorochemical (PFC), measures PFC uptake/elimination and assesses safety/toxicity endpoints in animals, so it is relevant (compound identity is not fully specified but is a perfluorinated chemical)."
4881,"YES — investigates toxicity (platelet activation/function) after exposure to perflubron (perfluorooctylbromide), a perfluorinated C8 perfluorocarbon analogous to PFOA/PFOS, in porcine and human platelets."
4882,"NO — The study investigates intratracheal perfluorocarbon liquid (used for partial liquid ventilation) in preterm lambs, not PFOA/PFOS or any of the listed perfluoroalkyl acid analogues, and it examines cerebral blood flow/ventilation effects rather than immunotoxicity of PFOA/PFOS."
4883,NO — The paper describes using perfluorochemical emulsions for 19F MRI in rats and does not mention exposure to PFOA/PFOS (or listed analogues) nor assess immunotoxicity or immune-related health effects.
4884,NO — The study uses a perfluorocarbon emulsion as a tumor oxygenating agent in an MRI/radiation-sensitivity study in rats and does not examine PFOA/PFOS (or the listed analogues) nor any immunotoxicity/toxicity or immune-related health effects.
4885,"YES — Animal study of perfluorinated acids including perfluorooctane sulfonate (PFOS) and related perfluoroalkyl carboxylates examining dietary exposure and bioaccumulation kinetics in juvenile trout, which is relevant to toxicity/ecotoxicology assessment."
4886,"NO — the paper reports use of perfluorocarbon-cored nanoparticles as 19F MRI contrast agents and inflammation imaging in mice but does not mention exposure to PFOA, PFOS, or the specified analogues nor study PFAS-related immunotoxicity."
