index,raw_response
7612,NO — The study examines microtensile bond strengths of porcelain veneers on fluorosed teeth and does not involve bisphenol A or listed analogues nor report any obesity-related outcomes.
7613,NO — The study evaluates bond strength of orthodontic bracket bases on extracted teeth (in vitro) and does not mention exposure to bisphenol A or its listed analogues nor report any obesity-related outcomes.
7614,NO — This in vitro dental materials study reports enamel bond strength after repair treatments and does not investigate bisphenol A (or listed analogues) exposure or any obesity-related outcomes.
7615,NO — This in vitro human-skin study measures dermal penetration and systemic exposure of BPA but does not report any outcomes related to obesity.
7616,NO — the paper discusses bisphenol A effects on neural development and reproductive/behavioral outcomes in animal models but does not report any obesity-related outcomes.
7617,"NO — Human biomonitoring study measuring BPA in urine and plasma over time, but it does not report any obesity- or weight-related outcomes."
7618,NO — This is an environmental monitoring study measuring BPA concentrations in fish tissues and does not report any outcomes related to obesity.
7619,"NO — This paper reports on extractable methacrylate monomers (bis‑GMA, TEGDMA) from mismixed dental sealants and does not examine bisphenol A or the specified bisphenol analogues nor any obesity-related outcomes."
7620,NO — This is an in-vitro dental materials study on microleakage of composite inlays cured by LEDs/QTH and does not involve bisphenol A or its analogues nor report any obesity-related outcomes.
7621,"NO — an in vitro dental materials study on marginal sealing of composite resin restorations, not investigating BPA/analog exposure nor any obesity-related outcomes."
7622,YES — Human study using NHANES data examining urinary bisphenol A exposure and reporting a positive association with obesity in U.S. children (ages 6–18).
7623,"NO — the study does examine BPA (and TBBPA) in an animal model but reports reproductive, developmental and distribution endpoints (oviduct/testis morphology, reproductive behavior, metabolism/transfer) and does not report any obesity-related outcomes."
7624,NO — Methods paper describing an HPLC-MS/MS assay for detecting BPA (and other phenols) in urine; it does not report any obesity-related outcomes or health effects.
7625,NO — This is a materials study on optical properties of dental resin composites and does not involve exposure to BPA or listed analogues nor report any obesity-related outcomes.
7626,"NO — the study investigates BPA-induced gene expression and DNA methylation changes in human breast epithelial cells (in vitro) focusing on DNA repair and cancer-related outcomes, and does not report any obesity-related measures."
7627,NO — This is an in vitro dental materials study on microleakage and bonding systems with no mention of bisphenol A or its analogues and no obesity-related outcomes.
7628,"NO — study examines dermal penetration/metabolism of bisphenol A diglycidyl ether (BADGE) in skin (mouse, rat, human) but does not report any obesity-related outcomes."
7629,NO — This is an animal study of fetal ovarian gene-expression and reproductive/meiotic effects of BPA exposure and does not report any outcomes related to obesity.
7630,"NO — Although the polymerization used a modified bisphenol A-based sorbent, this is a materials/analytical chemistry method for extracting chlorogenic acid from plants and does not study BPA (or listed analogues) exposure, obesity-related outcomes, or human/animal/in vitro biological effects."
7631,"NO — Although the study exposes rats to Bisphenol A–derived polymers, it reports only local tissue compatibility/inflammatory outcomes (implant histology) and does not assess or report any obesity-related measures."
7632,NO — This in vitro dental materials study tests mechanical failure of a post-and-core system (using a Bis-GMA bonding resin) and does not examine exposure to BPA or the listed analogues in relation to any obesity-related outcome.
7633,NO — Animal pharmacokinetic study of BPA tissue distribution and placental transfer in rats that does not report any obesity-related outcomes.
7634,"NO — This is an animal study of pubertal BPA exposure reporting behavioral outcomes (locomotion, exploration, anxiety, sociability) and does not report any obesity- or metabolic-related outcome measures."
7635,"YES — The review explicitly cites bisphenol A as a chemical pollutant with long-term effects on the gut and discusses metabolic diseases and obesity in relation to early nutrition/environment, so it is relevant (details on specific obesity outcomes are not clear from the abstract)."
7636,"NO — The study examines BPA exposure in mosquitofish and reports estrogenic endpoints (vitellogenin induction, cyp1a transcription, ER/AhR activity) but does not report any outcomes related to obesity."
7637,"NO — The study is an in vitro evaluation of resin cement wear and curing effects, with no mention of bisphenol A (or specified analogues) exposure nor any obesity-related outcomes."
7638,"NO — The paper measures bisphenol A in wastewater and evaluates treatment removal but does not report any obesity-related outcomes nor involve human, animal, or in vitro exposure studies."
7639,NO — The study concerns staining and softening of dental restorative resins and does not mention exposure to bisphenol A or its analogues nor report any obesity-related outcomes.
