index,raw_response
3701,"NO — This is a materials/chemical study of trifluoromethyl- and perfluorinated-containing ligands and Pd complexes focusing on liquid-crystal behavior, not an animal study and it reports no neurotoxicity outcomes or biological fluoride exposure."
3702,NO — this is an in vitro biochemical 19F NMR study of calcineurin-catalyzed hydrolysis of fluorotyrosine phosphate and does not involve an animal model or report any neurotoxicity outcomes.
3703,"NO — This is a molecular/biochemistry study of SUR ATPase/K(ATP) channel gating with no exposure to fluoride or its analogues, no neurotoxicity outcomes, and not an animal study."
3704,NO — This is an environmental literature review of fluoride effects on aquatic organisms and does not present original animal study data nor report outcomes related to neurotoxicity.
3705,NO — Methods paper on preparing plasma membranes from ovine anterior pituitary glands; does not involve fluoride exposure or report neurotoxicity outcomes.
3706,"NO — This is an in vitro study of Entamoeba histolytica (a protozoan) reporting fluoride as an enzyme inhibitor, not an animal study and it does not report any neurotoxicity outcomes."
3707,"NO — This is an engineering study of PVDF sensors in micro aerial vehicles with no animal subjects, no neurotoxicity outcomes, and not an exposure study of fluoride compounds."
3708,"NO — This is an environmental monitoring study of nutrient and major element distributions (including fluoride) in riverine/coastal waters, not an animal exposure study and it does not report any neurotoxicity outcomes."
3709,NO — The study uses a polyvinylidene fluoride film as part of a detector but does not involve exposure of animals to fluoride/analogues nor assess neurotoxicity from fluoride; it examines heat responses of bullfrog retina to light.
3710,"NO — This is a chemical synthesis and in vitro receptor-binding/functional assay study of difluorinated adrenergic agonists, not an animal study and it does not report neurotoxicity outcomes."
3711,"YES — The title indicates study of fluoride-containing analogues acting on neuronal metabotropic glutamate receptors (relevant exposure/neurological target), but it does not specify whether outcomes include neurotoxicity or whether the work is in animals, so inclusion is unclear."
3712,YES — Animal study in female Wistar rats exposed to sodium fluoride (200 mg/kg) reporting synaptosomal acetylcholinesterase and other membrane enzyme alterations (neurochemical endpoints relevant to neurotoxicity).
3713,NO — this is a rat cardiac study of ischemic preconditioning and IL‑8–mediated angiogenesis with no fluoride (or analogue) exposure and no neurotoxicity outcomes.
3714,"NO — Animal study of isoflurane/halothane metabolism measuring fluorinated metabolites in rat tissues, but it reports metabolic outcomes rather than any neurotoxicity-related measures."
3715,"NO — The study examines sodium fluoride's effect on intestinal adenylate cyclase in rabbit epithelial cells (a biochemical/gastrointestinal assay), not an in vivo animal neurotoxicity outcome."
3716,"NO — This is an observational study of iodine in soils and iodine deficiency in grazing livestock (not fluoride or its analogues as relevant here), and it does not report neurotoxicity outcomes or an experimental animal neurotoxicity study."
3717,"YES — Animal study in dogs of sarin (isopropyl methylphosphonofluoridate), a phosphonofluoridate (fluoride-containing) organophosphate nerve agent whose metabolism is examined and is therefore relevant to fluoride analogues and neurotoxic exposure."
3718,"YES — The record involves fluorinated analogs (exposure to fluorinated compounds), but the title does not state whether neurotoxicity outcomes were measured or whether the work was an animal study, so relevance is unclear."
3719,"NO — This is an animal study of protection against the nerve agent soman (an organophosphorus methylphosphonofluoridate) and antidote treatment, not a study of fluoride (inorganic fluoride) exposure or its neurotoxic analogues."
3720,"NO — although this is an animal study of fluoride exposure in rats, it reports thyroid outcomes rather than any neurotoxicity-related measures."
3721,"NO — Although sodium fluoride (NaF) is mentioned as a reagent that augments [3H]forskolin binding in rat cortical membranes, this is an in vitro biochemical assay (not an in vivo fluoride exposure) and the study does not report any neurotoxicity outcomes."
3722,NO — This is a materials chemistry study of polymer synthesis/curing (mentioning use of cesium fluoride) with no animal experiments or neurotoxicity outcomes reported.
3723,NO — This study examines serine protease activity and the inhibitor AEBSF on hippocampal LTP in brain homogenates/slices and does not investigate fluoride (ionic fluoride or relevant fluoride exposure) or fluoride-related neurotoxicity in an animal study.
3724,"NO — This is a methods paper describing a PVDF membrane-based immunoassay for detecting mycotoxins in cereals (PVDF is a membrane polymer), not an animal study of fluoride or fluoride-analogue exposure or any neurotoxicity outcomes."
3725,YES — Animal (rat) study examining the effects of sodium fluoride on GABA release in the cerebral cortex (a neurochemical/neurotoxicity outcome).
3726,"NO — The title concerns neural/hormonal regulation of pineal adenyl cyclase with no indication of fluoride (or analogue) exposure or neurotoxicity outcomes, so it does not meet inclusion criteria."
3727,"YES — Animal (frog) electrophysiology study of anticholinesterase agents including methanesulfonyl fluoride (a sulfonyl‑fluoride analogue) and echothiophate, reporting neurophysiological outcomes at the neuromuscular end-plate."
3728,NO — This is a biochemical study of rat liver microsomal esterases (hydrolases A and B) with no exposure to fluoride or analogues and no neurotoxicity outcomes reported.
3729,NO — This is a materials/photophysics study of a fluorinated iridium complex (chemical synthesis and characterization) and not an animal study of fluoride exposure or neurotoxic outcomes.
3730,YES — The study uses phenylmethanesulfonyl fluoride (a sulfonyl fluoride compound) as the exposure and reports effects on carbachol-induced inositol phosphate accumulation in rat cerebral cortical slices (an animal neurochemical/neurotoxicity-related outcome).
3731,"YES — In an in vivo cat study sodium fluoride (NaF) was administered and effects on neuromuscular transmission, motor axon action potentials and muscle activity were measured, which are neurophysiological outcomes relevant to neurotoxicity."
3732,"YES — In-vivo study of sodium fluoride reporting effects on key enzymes of tryptophan metabolism, a neurochemical outcome relevant to neurotoxicity and consistent with an animal study."
3733,NO — This is a chemistry study of polymer-supported ammonium fluoride catalyzing VX degradation (no animal experiments and no neurotoxicity outcomes reported).
3734,"YES — Reports effects of NaF (sodium fluoride) on carbachol-mediated arachidonic acid release from brain plasma membranes, a neurochemical outcome measured in brain tissue (animal-derived)."
3735,"YES — Animal (rat) study testing sodium fluoride exposure with measurement of brain adenylate cyclase activity, a neurobiological outcome related to neurotoxicity."
3736,"NO — Human study of children (not an animal study) assessing fluoride/iodine exposure and dental/hormonal outcomes, not neurotoxicity."
3737,"NO — the study includes stannous fluoride exposure and a rat caries in vivo component but reports dental/formulation outcomes (caries, hypersensitivity, taste, abrasivity) and does not measure or report any neurotoxicity-related outcomes."
3738,"YES — Animal study of maternal fluoride exposure (100 ppm) in pregnant Wistar rats with neurotoxicity-related outcomes measured in offspring CNS (fluoride accumulation, lipid peroxidation, and antioxidant enzyme/ glutathione changes)."
3739,"YES — Animal study in guinea pigs exposed to pinacolyl methylphosphonofluoridate (a phosphonofluoridate nerve agent) reporting effects on retinal cholinesterase synthesis, a neurotoxicity-related outcome."
